ID,event_value,event_number,instance,credit,sequence,final_sequence
ARE000024706276,Cancel,5,11,1,a1,a1
ARE000024706276,Cancel,16,11,1,c,c
ARE000024706276,Cancel,20,11,1,a1,a1
ARE000024706276,Buy,25,10,1,b4,b4
ARE000024706289,Buy,5,10,0,c,c
ARE000018504734,Buy,6,10,0,c,c
ARE000018504738,Buy,7,10,0,b2,b2
ARE000001400339,Cancel,6,11,0,c,c
ARE000001400339,Cancel,10,11,0,a1,a1
ARE000001400339,trip_4,15,9,0,c,c
ARE000001400325,Buy,8,10,0,c,c
ARE000005401402,Buy,12,10,0,c,c
ARE000005401403,Cancel,5,11,1,a1,a1
ARE000005401403,Buy,10,10,1,b4,b4
ARE000005401398,Buy,16,10,0,c,c
ARE000045211369,Buy,5,10,0,c,c
ARE000045211374,Cancel,5,11,1,a1,a1
ARE000045211374,Cancel,10,11,1,c,c
ARE000045211374,Buy,16,10,1,b2,b2
ARE000045211366,Buy,6,10,0,b4,b4
ARE000045211370,Buy,6,10,0,c,c
ARE000009002221,Cancel,5,11,0,a1,a1
ARE000009002221,Buy,9,10,0,c,c
ARE000009002226,Cancel,5,11,1,a1,a1
ARE000009002226,Buy,11,10,1,c,c
ARE000020305180,Buy,6,10,0,c,c
ARE000020305158,Buy,6,10,0,b4,b4
ARE000044811269,Cancel,5,11,0,a1,a1
ARE000044811269,Buy,23,10,0,c,c
ARE000044811285,Buy,6,10,0,c,c
ARE000044811275,Buy,6,10,0,b4,b4
ARE000026506776,Buy,5,10,0,c,c
ARE000026506767,Buy,7,10,0,b2,b2
ARE000027807108,daily,4,7,0,c,c
ARE000027807077,Cancel,5,11,1,a1,a1
ARE000027807077,Buy,10,10,1,b4,b4
ARE000027607045,Buy,5,10,0,c,c
ARE000011602910,Buy,5,10,0,c,c
ARE000011602907,Cancel,5,11,1,a1,a1
ARE000011602907,Cancel,10,11,1,b3,b3
ARE000011602907,Cancel,14,11,1,a1,a1
ARE000011602907,Buy,19,10,1,b4,b4
ARE000011602895,Cancel,5,11,1,a1,a1
ARE000011602895,Cancel,7,11,1,c,c
ARE000011602895,Buy,12,10,1,b4,b4
ARE000011602904,Cancel,5,11,1,a1,a1
ARE000011602904,Cancel,13,11,1,c,c
ARE000011602904,Buy,18,10,1,b4,b4
ARE000005901536,Buy,6,10,0,b4,b4
ARE000005901538,Buy,6,10,0,c,c
ARE000005901528,Cancel,7,11,0,b1,b1
ARE000005901528,Cancel,26,11,0,c,c
ARE000005901528,Cancel,31,11,0,b3,b3
ARE000005901528,Cancel,33,11,0,c,c
ARE000005901528,Buy,38,10,0,b4,b4
ARE000009702389,Buy,8,10,0,c,c
ARE000009702398,Buy,9,10,0,c,c
ARE000009702386,Buy,11,10,0,c,c
ARE000013803475,Cancel,9,11,1,c,c
ARE000013803475,Cancel,13,11,1,a1,a1
ARE000013803475,Buy,18,10,1,b4,b4
ARE000013803476,trip_n,10,8,0,c,c
ARE000034808797,Buy,6,10,0,b4,b4
ARE000034808810,Cancel,5,11,0,a1,a1
ARE000034808810,Buy,10,10,0,c,c
ARE000033208432,Buy,7,10,0,c,c
ARE000033208436,Cancel,5,11,1,a1,a1
ARE000033208436,Cancel,6,11,1,c,c
ARE000033208436,Buy,11,10,1,b4,b4
ARE000029307450,Buy,5,10,0,c,c
ARE000006301615,Cancel,5,11,1,a1,a1
ARE000006301615,Cancel,7,11,1,c,c
ARE000006301615,Buy,12,10,1,b4,b4
ARE000004701200,Buy,6,10,0,b4,b4
ARE000004701199,Buy,6,10,0,b4,b4
ARE000028907357,Buy,5,10,0,c,c
ARE000028907353,Cancel,5,11,1,a1,a1
ARE000028907353,Buy,11,10,1,c,c
ARE000028907345,Buy,6,10,0,c,c
ARE000031708062,Buy,5,10,0,c,c
ARE000031708047,trip_n,7,8,0,c,c
ARE000031708049,Buy,6,10,0,b4,b4
ARE000030107637,Cancel,6,11,1,b3,b3
ARE000030107637,Cancel,17,11,1,c,c
ARE000030107637,Cancel,22,11,1,b3,b3
ARE000030107637,Cancel,31,11,1,c,c
ARE000030107637,Cancel,35,11,1,a1,a1
ARE000030107637,Cancel,40,11,1,b3,b3
ARE000030107637,Buy,45,10,1,b4,b4
ARE000030107642,Buy,5,10,0,c,c
ARE000039409922,Buy,5,10,0,c,c
ARE000039409921,Buy,11,10,0,c,c
ARE000039409940,Buy,8,10,0,c,c
ARE000028207201,Buy,8,10,0,c,c
ARE000028207204,Cancel,5,11,1,c,c
ARE000028207204,Cancel,10,11,1,b3,b3
ARE000028207204,Cancel,14,11,1,a1,a1
ARE000028207204,Buy,19,10,1,b4,b4
ARE000005201324,Buy,5,10,0,c,c
ARE000029907598,Cancel,5,11,0,a1,a1
ARE000029907598,Buy,14,10,0,c,c
ARE000029907600,Cancel,15,11,0,c,c
ARE000029907600,Cancel,19,11,0,a1,a1
ARE000029907600,Buy,36,10,0,c,c
ARE000029907578,Buy,5,10,0,c,c
ARE000005701489,Buy,9,10,0,c,c
ARE000005701468,Buy,5,10,0,c,c
ARE000005701485,Buy,6,10,0,b4,b4
ARE000039109874,Buy,6,10,0,b4,b4
ARE000039109873,Buy,9,10,0,c,c
ARE000043811009,Buy,5,10,0,c,c
ARE000043811007,Buy,5,10,0,c,c
ARE000000700190,Buy,5,10,0,c,c
ARE000000700191,Cancel,6,11,1,b3,b3
ARE000000700191,Cancel,10,11,1,a1,a1
ARE000000700191,Buy,15,10,1,b4,b4
ARE000005801513,Buy,8,10,0,c,c
ARE000005801510,Cancel,6,11,0,c,c
ARE000005801510,Cancel,10,11,0,a1,a1
ARE000005801510,Buy,15,10,0,c,c
ARE000003300782,Cancel,6,11,1,b3,b3
ARE000003300782,Cancel,10,11,1,a1,a1
ARE000003300782,Buy,15,10,1,b4,b4
ARE000003300780,Buy,5,10,0,c,c
ARE000003300781,Buy,6,10,0,c,c
ARE000015703926,Buy,5,10,0,c,c
ARE000015703944,Buy,5,10,0,c,c
ARE000015703945,Buy,6,10,0,b4,b4
ARE000026306690,Cancel,12,11,0,c,c
ARE000026306690,Cancel,17,11,0,b3,b3
ARE000026306690,Cancel,23,11,0,c,c
ARE000026306690,Buy,28,10,0,b4,b4
ARE000026306705,Cancel,5,11,1,a1,a1
ARE000026306705,Cancel,12,11,1,c,c
ARE000026306705,Cancel,17,11,1,b3,b3
ARE000026306705,Cancel,21,11,1,a1,a1
ARE000026306705,Buy,26,10,1,b4,b4
ARE000026306683,Buy,18,10,0,c,c
ARE000032508265,Cancel,5,11,1,a1,a1
ARE000032508265,Cancel,10,11,1,b3,b3
ARE000032508265,city_subway,11,2,1,b3,b3
ARE000032508265,concession,12,5,1,b3,b3
ARE000032508265,individual,13,6,1,b3,b3
ARE000032508265,trip_4,14,9,1,b3,b3
ARE000032508265,Cancel,15,11,1,b3,b3
ARE000032508265,Cancel,19,11,1,a1,a1
ARE000032508265,Buy,24,10,1,b4,b4
ARE000032508277,Buy,6,10,0,b4,b4
ARE000001900451,Cancel,5,11,0,a1,a1
ARE000001900451,Buy,17,10,0,c,c
ARE000001900472,Cancel,5,11,1,a1,a1
ARE000001900472,Cancel,9,11,1,c,c
ARE000001900472,Buy,14,10,1,b4,b4
ARE000001900457,Buy,5,10,0,c,c
ARE000001900452,daily,4,7,0,c,c
ARE000031808076,Cancel,5,11,1,a1,a1
ARE000031808076,Buy,10,10,1,b4,b4
ARE000031808094,Cancel,5,11,1,a1,a1
ARE000031808094,Buy,15,10,1,c,c
ARE000005301373,Cancel,3,11,1,c,c
ARE000005301373,Cancel,8,11,1,b3,b3
ARE000005301373,Cancel,12,11,1,a1,a1
ARE000005301373,Buy,17,10,1,b4,b4
ARE000005301378,Cancel,6,11,1,b3,b3
ARE000005301378,Cancel,10,11,1,a1,a1
ARE000005301378,Buy,15,10,1,b4,b4
ARE000005301376,Buy,6,10,0,b4,b4
ARE000005301357,Cancel,5,11,0,a1,a1
ARE000005301357,Buy,9,10,0,c,c
ARE000014503631,Cancel,5,11,1,a1,a1
ARE000014503631,Buy,10,10,1,b4,b4
ARE000020205154,Buy,6,10,0,b4,b4
ARE000020205146,trip_4,11,9,0,c,c
ARE000003000740,Buy,6,10,0,b4,b4
ARE000003000732,Buy,8,10,0,c,c
ARE000003000719,Cancel,6,11,1,c,c
ARE000003000719,Cancel,12,11,1,b1,b1
ARE000003000719,Cancel,16,11,1,a1,a1
ARE000003000719,Cancel,21,11,1,b3,b3
ARE000003000719,Cancel,23,11,1,c,c
ARE000003000719,Buy,28,10,1,b4,b4
ARE000013603418,Buy,11,10,0,c,c
ARE000013603424,Buy,6,10,0,b4,b4
ARE000013603419,Cancel,6,11,1,b3,b3
ARE000013603419,Cancel,10,11,1,a1,a1
ARE000013603419,Buy,15,10,1,b4,b4
ARE000017504447,Cancel,5,11,1,a1,a1
ARE000017504447,Buy,10,10,1,b4,b4
ARE000017504444,Cancel,5,11,1,a1,a1
ARE000017504444,Cancel,7,11,1,c,c
ARE000017504444,Buy,12,10,1,b4,b4
ARE000038209628,Cancel,13,11,1,c,c
ARE000038209628,Cancel,17,11,1,a1,a1
ARE000038209628,Buy,22,10,1,b4,b4
ARE000038209626,trip_4,5,9,0,c,c
ARE000038209616,Buy,6,10,0,b4,b4
ARE000000300058,Cancel,5,11,1,a1,a1
ARE000000300058,Buy,10,10,1,b4,b4
ARE000000300079,Buy,10,10,0,c,c
ARE000000300059,Cancel,5,11,1,a1,a1
ARE000000300059,Buy,10,10,1,b4,b4
ARE000014903733,Buy,5,10,0,c,c
ARE000014903744,Buy,6,10,0,b4,b4
ARE000039810023,Buy,6,10,0,b4,b4
ARE000041710502,Buy,5,10,0,c,c
ARE000041710497,Cancel,6,11,1,b3,b3
ARE000041710497,Cancel,10,11,1,a1,a1
ARE000041710497,Buy,15,10,1,b4,b4
ARE000019905095,Buy,5,10,0,c,c
ARE000019905094,Buy,5,10,0,c,c
ARE000019905092,Buy,5,10,0,c,c
ARE000026706813,Buy,11,10,0,c,c
ARE000026706811,Buy,13,10,0,c,c
ARE000026706807,Buy,6,10,0,c,c
ARE000019404962,Buy,14,10,0,c,c
ARE000019404949,Cancel,6,11,1,b3,b3
ARE000019404949,Cancel,15,11,1,c,c
ARE000019404949,Cancel,19,11,1,a1,a1
ARE000019404949,Cancel,24,11,1,b3,b3
ARE000019404949,Cancel,29,11,1,c,c
ARE000019404949,Buy,34,10,1,b4,b4
ARE000004000996,Buy,5,10,0,c,c
ARE000004000994,Cancel,5,11,1,c,c
ARE000004000994,Cancel,9,11,1,a1,a1
ARE000004000994,Buy,14,10,1,b4,b4
ARE000033708530,Cancel,10,11,0,c,c
ARE000033708530,Cancel,14,11,0,a1,a1
ARE000033708530,Buy,29,10,0,c,c
ARE000033708519,Cancel,5,11,0,a1,a1
ARE000033708519,Buy,9,10,0,c,c
ARE000021705552,Cancel,5,11,1,a1,a1
ARE000021705552,Buy,15,10,1,c,c
ARE000021705535,Buy,6,10,0,b4,b4
ARE000036909315,Cancel,5,11,1,a1,a1
ARE000036909315,Cancel,10,11,1,c,c
ARE000036909315,Cancel,14,11,1,a1,a1
ARE000036909315,Cancel,35,11,1,c,c
ARE000036909315,Cancel,39,11,1,a1,a1
ARE000036909315,city_subway,40,2,1,a1,a1
ARE000036909315,concession,41,5,1,a1,a1
ARE000036909315,daily,42,7,1,a1,a1
ARE000036909315,Cancel,43,11,1,a1,a1
ARE000036909315,Buy,48,10,1,b4,b4
ARE000036909305,Buy,7,10,0,c,c
ARE000036909285,Buy,6,10,0,b4,b4
ARE000016704216,Cancel,15,11,1,c,c
ARE000016704216,Cancel,20,11,1,b3,b3
ARE000016704216,Cancel,42,11,1,c,c
ARE000016704216,Cancel,46,11,1,a1,a1
ARE000016704216,Cancel,49,11,1,c,c
ARE000016704216,Buy,54,10,1,b4,b4
ARE000016704217,Buy,5,10,0,c,c
ARE000022205704,Buy,24,10,0,c,c
ARE000022205684,Buy,6,10,0,b4,b4
ARE000001300304,Cancel,5,11,1,a1,a1
ARE000001300304,Cancel,10,11,1,c,c
ARE000001300304,Cancel,15,11,1,b3,b3
ARE000001300304,Cancel,19,11,1,a1,a1
ARE000001300304,Buy,24,10,1,b4,b4
ARE000001300310,Buy,5,10,0,c,c
ARE000001300286,Cancel,5,11,0,a1,a1
ARE000001300286,Buy,9,10,0,c,c
ARE000016104044,Buy,7,10,0,c,c
ARE000016104025,Buy,5,10,0,c,c
ARE000016104037,daily,8,7,0,c,c
ARE000025406461,Cancel,5,11,1,a1,a1
ARE000025406461,Cancel,7,11,1,c,c
ARE000025406461,Cancel,12,11,1,b3,b3
ARE000025406461,Cancel,19,11,1,c,c
ARE000025406461,Buy,24,10,1,b4,b4
ARE000025406483,Cancel,6,11,1,b3,b3
ARE000025406483,Cancel,10,11,1,a1,a1
ARE000025406483,Buy,15,10,1,b4,b4
ARE000023105923,Cancel,5,11,1,a1,a1
ARE000023105923,Buy,11,10,1,b2,b2
ARE000023105938,Buy,5,10,0,c,c
ARE000015003765,Buy,5,10,0,c,c
ARE000015003763,Buy,7,10,0,c,c
ARE000036109084,Cancel,6,11,1,b3,b3
ARE000036109084,Cancel,10,11,1,a1,a1
ARE000036109084,Buy,15,10,1,b4,b4
ARE000036109093,Buy,17,10,0,c,c
ARE000035909033,Buy,5,10,0,c,c
ARE000035909041,Cancel,5,11,1,a1,a1
ARE000035909041,Buy,14,10,1,c,c
ARE000035909049,Buy,10,10,0,c,c
ARE000011702939,Buy,5,10,0,c,c
ARE000011702941,Cancel,5,11,1,a1,a1
ARE000011702941,Buy,10,10,1,b4,b4
ARE000012203030,Buy,8,10,0,c,c
ARE000012203031,Cancel,21,11,1,c,c
ARE000012203031,Cancel,25,11,1,a1,a1
ARE000012203031,Buy,30,10,1,b4,b4
ARE000042310631,Buy,6,10,0,b4,b4
ARE000021505489,Cancel,5,11,1,a1,a1
ARE000021505489,Buy,10,10,1,b4,b4
ARE000021505479,Cancel,5,11,1,c,c
ARE000021505479,Cancel,9,11,1,a1,a1
ARE000021505479,Buy,14,10,1,b4,b4
ARE000021505492,Buy,8,10,0,c,c
ARE000025106405,Buy,5,10,0,c,c
ARE000025106390,Cancel,5,11,1,a1,a1
ARE000025106390,Cancel,11,11,1,c,c
ARE000025106390,Cancel,15,11,1,a1,a1
ARE000025106390,Buy,20,10,1,b4,b4
ARE000025106400,Buy,5,10,0,c,c
ARE000027507029,Cancel,5,11,0,c,c
ARE000027507031,Buy,16,10,0,c,c
ARE000027507017,Buy,6,10,0,b4,b4
ARE000026606794,Buy,9,10,0,c,c
ARE000038709753,Cancel,5,11,1,a1,a1
ARE000038709753,Cancel,8,11,1,c,c
ARE000038709753,Cancel,13,11,1,b3,b3
ARE000038709753,Cancel,14,11,1,c,c
ARE000038709753,Buy,19,10,1,b4,b4
ARE000013703448,Buy,6,10,0,c,c
ARE000013703457,Buy,5,10,0,c,c
ARE000001600382,Buy,6,10,0,b4,b4
ARE000001600387,trip_4,5,9,0,c,c
ARE000006801755,Buy,5,10,0,c,c
ARE000028107172,Buy,8,10,0,c,c
ARE000028107173,Buy,5,10,0,c,c
ARE000028107175,Cancel,5,11,0,a1,a1
ARE000028107175,Buy,14,10,0,c,c
ARE000028107178,Cancel,5,11,0,a1,a1
ARE000028107178,Buy,9,10,0,c,c
ARE000019705047,Cancel,5,11,1,a1,a1
ARE000019705047,Buy,10,10,1,b4,b4
ARE000019705054,Cancel,5,11,0,a1,a1
ARE000019705054,Buy,10,10,0,c,c
ARE000036409162,Buy,6,10,0,c,c
ARE000039509955,Buy,6,10,0,c,c
ARE000039509954,Cancel,6,11,1,b3,b3
ARE000039509954,Cancel,11,11,1,c,c
ARE000039509954,Cancel,15,11,1,a1,a1
ARE000039509954,Buy,20,10,1,b4,b4
ARE000005501422,Buy,5,10,0,c,c
ARE000005501414,Buy,11,10,0,c,c
ARE000005501421,Cancel,6,11,1,b3,b3
ARE000005501421,Cancel,10,11,1,a1,a1
ARE000005501421,Buy,15,10,1,b4,b4
ARE000002800664,Buy,6,10,0,b4,b4
ARE000002800660,Buy,6,10,0,b4,b4
ARE000041410436,Cancel,5,11,1,a1,a1
ARE000041410436,Buy,10,10,1,b4,b4
ARE000041410437,Cancel,6,11,1,b3,b3
ARE000041410437,Cancel,10,11,1,a1,a1
ARE000041410437,Buy,15,10,1,b4,b4
ARE000041410433,Cancel,5,11,1,a1,a1
ARE000041410433,Buy,10,10,1,b4,b4
ARE000010502605,Buy,9,10,0,c,c
ARE000010502610,Buy,6,10,0,b4,b4
ARE000010502595,trip_4,11,9,0,c,c
ARE000031608046,Cancel,9,11,0,c,c
ARE000031608046,Cancel,13,11,0,a1,a1
ARE000031608046,Buy,18,10,0,c,c
ARE000031608037,Buy,6,10,0,b4,b4
ARE000031608039,Cancel,5,11,1,a1,a1
ARE000031608039,Cancel,10,11,1,b3,b3
ARE000031608039,Cancel,14,11,1,a1,a1
ARE000031608039,Cancel,16,11,1,c,c
ARE000031608039,Buy,21,10,1,b4,b4
ARE000015803972,Cancel,6,11,1,b3,b3
ARE000015803972,Cancel,10,11,1,a1,a1
ARE000015803972,Cancel,12,11,1,c,c
ARE000015803972,Buy,17,10,1,b4,b4
ARE000015803952,Buy,6,10,0,b4,b4
ARE000015803973,Cancel,5,11,0,a1,a1
ARE000015803973,Buy,17,10,0,c,c
ARE000011202769,Buy,8,10,0,c,c
ARE000030807817,Buy,5,10,0,c,c
ARE000030807800,Buy,5,10,0,c,c
ARE000030807806,Buy,5,10,0,c,c
ARE000037309403,Cancel,5,11,1,a1,a1
ARE000037309403,Buy,10,10,1,b4,b4
ARE000037309400,Buy,6,10,0,b4,b4
ARE000037309416,Buy,8,10,0,c,c
ARE000037509463,Buy,11,10,0,c,c
ARE000037509462,Buy,6,10,0,c,c
ARE000037509468,Buy,5,10,0,c,c
ARE000013203309,trip_4,6,9,0,c,c
ARE000013203296,Buy,6,10,0,c,c
ARE000013203303,Buy,5,10,0,c,c
ARE000040510203,Cancel,5,11,1,a1,a1
ARE000040510203,Buy,10,10,1,b4,b4
ARE000040510209,Cancel,11,11,0,c,c
ARE000040510209,Cancel,15,11,0,a1,a1
ARE000040510209,Buy,21,10,0,c,c
ARE000026806844,Cancel,4,11,1,c,c
ARE000026806844,Cancel,9,11,1,b3,b3
ARE000026806844,Cancel,13,11,1,a1,a1
ARE000026806844,Buy,18,10,1,b4,b4
ARE000033308439,Cancel,5,11,0,a1,a1
ARE000033308439,Cancel,12,11,0,c,c
ARE000033308439,Cancel,16,11,0,a1,a1
ARE000033308439,Buy,25,10,0,c,c
ARE000018104595,Buy,6,10,0,c,c
ARE000018104608,trip_4,5,9,0,c,c
ARE000018104613,Cancel,3,11,0,c,c
ARE000018104613,Cancel,9,11,0,b1,b1
ARE000018104613,Cancel,14,11,0,c,c
ARE000018104613,Cancel,19,11,0,b3,b3
ARE000018104613,trip_4,28,9,0,c,c
ARE000000400117,Buy,15,10,0,c,c
ARE000000400093,Cancel,6,11,1,b3,b3
ARE000000400093,Cancel,12,11,1,c,c
ARE000000400093,Cancel,16,11,1,a1,a1
ARE000000400093,Buy,21,10,1,b4,b4
ARE000000400119,Buy,5,10,0,c,c
ARE000000400106,Cancel,5,11,1,a1,a1
ARE000000400106,Cancel,8,11,1,c,c
ARE000000400106,Buy,13,10,1,b4,b4
ARE000020005113,Buy,6,10,0,b4,b4
ARE000020005108,Buy,10,10,0,c,c
ARE000020005121,Cancel,6,11,0,c,c
ARE000020005121,Cancel,10,11,0,a1,a1
ARE000020005121,Buy,15,10,0,c,c
ARE000042610703,Cancel,5,11,1,a1,a1
ARE000042610703,Cancel,7,11,1,c,c
ARE000042610703,Cancel,11,11,1,a1,a1
ARE000042610703,Buy,16,10,1,b4,b4
ARE000042610704,Cancel,5,11,1,a1,a1
ARE000042610704,Buy,10,10,1,b4,b4
ARE000042610713,Cancel,6,11,1,b3,b3
ARE000042610713,Cancel,14,11,1,c,c
ARE000042610713,Cancel,18,11,1,a1,a1
ARE000042610713,Buy,27,10,1,c,c
ARE000042610714,Buy,6,10,0,b4,b4
ARE000006101583,Buy,6,10,0,b4,b4
ARE000006101596,Buy,6,10,0,b4,b4
ARE000010802666,Buy,6,10,0,b4,b4
ARE000010802674,Cancel,10,11,1,c,c
ARE000010802674,Cancel,14,11,1,a1,a1
ARE000010802674,Buy,28,10,1,c,c
ARE000017404411,Cancel,5,11,1,a1,a1
ARE000017404411,Cancel,20,11,1,c,c
ARE000017404411,Cancel,25,11,1,b3,b3
ARE000017404411,Cancel,29,11,1,a1,a1
ARE000017404411,Buy,34,10,1,b4,b4
ARE000017404426,Cancel,5,11,1,a1,a1
ARE000017404426,Cancel,7,11,1,c,c
ARE000017404426,Cancel,12,11,1,b3,b3
ARE000017404426,Cancel,16,11,1,a1,a1
ARE000017404426,Buy,21,10,1,b4,b4
ARE000035608973,Buy,5,10,0,c,c
ARE000035608951,Cancel,5,11,0,a1,a1
ARE000035608951,Buy,16,10,0,c,c
ARE000014803724,Cancel,5,11,1,a1,a1
ARE000014803724,Cancel,7,11,1,c,c
ARE000014803724,Buy,12,10,1,b4,b4
ARE000014803722,Buy,5,10,0,c,c
ARE000014803713,Cancel,5,11,1,a1,a1
ARE000014803713,Cancel,10,11,1,b3,b3
ARE000014803713,Cancel,14,11,1,a1,a1
ARE000014803713,Buy,19,10,1,b4,b4
ARE000042110585,Cancel,13,11,0,c,c
ARE000042110585,Cancel,17,11,0,a1,a1
ARE000042110585,Buy,30,10,0,c,c
ARE000042110586,Buy,5,10,0,c,c
ARE000042110587,Cancel,5,11,0,a1,a1
ARE000042110587,city_subway,6,2,0,a1,a1
ARE000042110587,concession,7,5,0,a1,a1
ARE000042110587,daily,8,7,0,a1,a1
ARE000042110587,Cancel,9,11,0,a1,a1
ARE000042110587,city_subway,10,2,0,a1,a1
ARE000042110587,concession,11,5,0,a1,a1
ARE000042110587,daily,12,7,0,a1,a1
ARE000042110587,Cancel,13,11,0,a1,a1
ARE000042110587,Buy,21,10,0,c,c
ARE000033608504,Cancel,6,11,1,b3,b3
ARE000033608504,Cancel,10,11,1,a1,a1
ARE000033608504,Buy,15,10,1,b4,b4
ARE000028307218,Buy,5,10,0,c,c
ARE000014003526,Buy,5,10,0,c,c
ARE000014003523,city_subway,2,2,0,c,c
ARE000012303067,Cancel,5,11,1,a1,a1
ARE000012303067,Buy,10,10,1,b4,b4
ARE000012303055,Buy,9,10,0,c,c
ARE000012303060,Cancel,5,11,1,a1,a1
ARE000012303060,Cancel,11,11,1,b1,b1
ARE000012303060,Cancel,17,11,1,c,c
ARE000012303060,Cancel,22,11,1,b3,b3
ARE000012303060,Cancel,26,11,1,c,c
ARE000012303060,Cancel,30,11,1,a1,a1
ARE000012303060,Buy,35,10,1,b4,b4
ARE000027206927,Buy,5,10,0,c,c
ARE000027206936,trip_4,5,9,0,c,c
ARE000033508500,Buy,7,10,0,c,c
ARE000033508493,Buy,7,10,0,c,c
ARE000011902963,Buy,7,10,0,c,c
ARE000011902961,Buy,8,10,0,c,c
ARE000043310869,Buy,7,10,0,c,c
ARE000043310893,Buy,5,10,0,c,c
ARE000043310884,Buy,10,10,0,c,c
ARE000026406729,Buy,6,10,0,c,c
ARE000026406732,trip_n,5,8,0,c,c
ARE000026406747,Buy,9,10,0,c,c
ARE000024106130,Buy,6,10,0,c,c
ARE000024106119,Buy,5,10,0,c,c
ARE000012002980,Buy,6,10,0,c,c
ARE000002500575,Buy,7,10,0,c,c
ARE000002500589,Buy,5,10,0,c,c
ARE000036709226,Buy,6,10,0,c,c
ARE000030307720,Cancel,8,11,0,c,c
ARE000030307720,Buy,13,10,0,b4,b4
ARE000030307702,Buy,8,10,0,c,c
ARE000030307710,Buy,5,10,0,c,c
ARE000039009841,Buy,16,10,0,c,c
ARE000039009827,Buy,6,10,0,c,c
ARE000045411414,Buy,5,10,0,c,c
ARE000045411389,trip_n,5,8,0,c,c
ARE000003600876,Buy,9,10,0,c,c
ARE000003600884,Buy,13,10,0,c,c
ARE000003600875,Buy,5,10,0,c,c
ARE000035508924,Cancel,6,11,0,c,c
ARE000035508924,Cancel,10,11,0,a1,a1
ARE000035508924,Cancel,17,11,0,c,c
ARE000035508924,Cancel,21,11,0,a1,a1
ARE000035508924,Buy,26,10,0,c,c
ARE000035508942,Cancel,4,11,0,c,c
ARE000035508942,Buy,10,10,0,b2,b2
ARE000035508933,Buy,5,10,0,c,c
ARE000029007362,Buy,5,10,0,c,c
ARE000002700631,Buy,6,10,0,c,c
ARE000002700640,Buy,8,10,0,c,c
ARE000007701979,Buy,9,10,0,c,c
ARE000007701955,Buy,6,10,0,c,c
ARE000003500843,Buy,5,10,0,c,c
ARE000016804248,Buy,5,10,0,c,c
ARE000016804241,Buy,5,10,0,c,c
ARE000016804265,Buy,5,10,0,c,c
ARE000035708992,daily,4,7,0,c,c
ARE000035708987,Cancel,6,11,0,b3,b3
ARE000035708987,Cancel,9,11,0,c,c
ARE000035708987,Buy,14,10,0,b4,b4
ARE000035708979,Cancel,6,11,0,b3,b3
ARE000035708979,Buy,23,10,0,c,c
ARE000035708980,Cancel,5,11,1,a1,a1
ARE000035708980,Cancel,10,11,1,c,c
ARE000035708980,Buy,15,10,1,b4,b4
ARE000024606266,Cancel,19,11,1,c,c
ARE000024606266,Cancel,23,11,1,a1,a1
ARE000024606266,Cancel,25,11,1,c,c
ARE000024606266,Buy,31,10,1,b2,b2
ARE000024606258,Cancel,5,11,1,c,c
ARE000024606258,Cancel,9,11,1,a1,a1
ARE000024606258,Buy,14,10,1,b4,b4
ARE000045111333,Buy,6,10,0,b4,b4
ARE000019004895,Buy,7,10,0,b2,b2
ARE000019004881,Cancel,6,11,1,c,c
ARE000019004881,Cancel,10,11,1,a1,a1
ARE000019004881,Buy,15,10,1,b4,b4
ARE000043110842,Buy,6,10,0,c,c
ARE000043110843,Buy,6,10,0,b4,b4
ARE000002000507,trip_4,5,9,0,c,c
ARE000002000502,Buy,6,10,0,b4,b4
ARE000008202018,Buy,6,10,0,b4,b4
ARE000008202041,Cancel,5,11,1,a1,a1
ARE000008202041,Buy,10,10,1,b4,b4
ARE000008202040,Buy,11,10,0,c,c
ARE000004301065,Buy,5,10,0,c,c
ARE000004301073,Buy,12,10,0,c,c
ARE000015603889,Cancel,5,11,0,a1,a1
ARE000015603889,Buy,19,10,0,c,c
ARE000015603908,Cancel,5,11,1,a1,a1
ARE000015603908,Cancel,7,11,1,c,c
ARE000015603908,Buy,12,10,1,b4,b4
ARE000015603896,Buy,11,10,0,c,c
ARE000043010798,Buy,6,10,0,c,c
ARE000043010821,Buy,9,10,0,c,c
ARE000029507514,Buy,6,10,0,b4,b4
ARE000029507493,Buy,36,10,0,c,c
ARE000012503121,Buy,12,10,0,c,c
ARE000012503113,Buy,5,10,0,c,c
ARE000012503124,Buy,5,10,0,c,c
ARE000040310172,Cancel,3,11,0,c,c
ARE000040310172,Buy,8,10,0,b4,b4
ARE000013003242,country_trains,4,3,0,c,c
ARE000013003255,Buy,6,10,0,c,c
ARE000031508018,Buy,10,10,0,c,c
ARE000031508005,Buy,5,10,0,c,c
ARE000031508011,Buy,5,10,0,c,c
ARE000031207912,Buy,7,10,0,c,c
ARE000031207935,Buy,5,10,0,c,c
ARE000017004315,Cancel,3,11,0,c,c
ARE000017004315,Buy,8,10,0,b4,b4
ARE000017004305,Buy,5,10,0,c,c
ARE000017004302,trip_n,10,8,0,c,c
ARE000040110099,Buy,7,10,0,c,c
ARE000040110121,Buy,5,10,0,c,c
ARE000040110110,Buy,5,10,0,c,c
ARE000012803183,Cancel,5,11,1,c,c
ARE000012803183,Cancel,9,11,1,a1,a1
ARE000012803183,Cancel,11,11,1,c,c
ARE000012803183,Buy,16,10,1,b4,b4
