ID,cnt,time_a,time_b1,time_b2,time_b3,time_b4,time_start,time_solving,time_total,time_answer,time_irrelevant,time_explore_relevant,time_ticket_explore,time_explore_total,time_avg_explore,time_avg_btw_events,events_num,sequence,length,credit,OECD
IRL000014703987,IRL,4.055257173514054,2.322387720290225,0.0,0.0,0.0,1.5386763877938276,1.6535261493011857,1.7343641053425742,1.6492736224253957,0.65039140701146,1.620428726255306,0.0,1.6254926510221832,3.5248888540047054,2.2433657333340746,8.0,ab,2.0,1.0,1
IRL000008502263,IRL,1.8718021769015913,2.174751721484161,0.0,0.0,3.8732821771117156,1.2732970453619232,1.6501331624481979,1.6814307302585192,1.632648419473441,1.0705291605995013,1.6057409005148378,1.3452323543376985,1.6261562246598287,3.0508515726173417,1.4236818930997677,21.0,bab,3.0,1.0,1
IRL000010002675,IRL,3.374168709274236,2.1041341542702074,0.0,0.0,0.0,1.1079512931919122,1.5381222596715702,1.5713843806173042,1.5248749047536574,0.7856910232488903,1.475716492446776,0.0,1.4929012974847016,2.928523523860541,1.7426567562203232,8.0,ab,2.0,1.0,1
IRL000000200035,IRL,3.4111477125153233,3.261935314328648,0.0,0.0,0.0,1.3973634811730353,1.6193970161845332,1.6769071561674243,1.612349588139916,0.7412763113750154,1.4841349078700552,0.0,1.49852137512874,3.339321977944068,2.0856720914304723,8.0,ab,2.0,1.0,1
IRL000011203021,IRL,2.89591193827178,1.791759469228055,0.0,2.0412203288596382,0.0,1.4826324605598582,1.5375663894178664,1.6515556137079914,1.4803556690244613,1.188569495837426,1.4376630202955416,0.0,1.5073002128032533,2.1041341542702074,1.1668205387312733,17.0,abab,4.0,1.0,1
IRL000011203016,IRL,3.3032169733019514,2.1972245773362196,0.0,0.0,0.0,1.2897528545814338,1.527250773565224,1.590459951360167,1.517552001297038,0.6706517679334236,1.4593628763133146,0.0,1.4725581516230513,2.89591193827178,1.7001922757025645,8.0,ab,2.0,1.0,1
IRL000011203006,IRL,3.6686767467964168,1.3609765531356006,0.0,3.8877303128591016,0.0,1.2732970453619232,1.8268679135196413,1.8370697219086884,1.704511326298414,1.7144962229206409,1.6985302777514544,0.0,1.8243068483519838,2.3867219722206743,1.622244446393561,45.0,ababababb,9.0,1.0,1
IRL000005801495,IRL,3.186352633162641,2.9496883350525844,0.0,0.0,0.0,1.4725581516230513,1.5713843806173042,1.6661638131409213,1.557046559833279,0.8697416861919439,1.431829861556148,0.0,1.4593628763133146,3.075005454448499,1.691939133945844,10.0,ab,2.0,1.0,1
IRL000008702301,IRL,3.55820113047182,2.1400661634962708,0.0,0.0,0.0,1.0852212894608784,1.5676757238140637,1.5941113740523682,1.5585349109829467,0.7249901376627339,1.516928056763448,0.0,1.5284269505599697,3.0819099697950434,1.8621402659898545,8.0,ab,2.0,1.0,1
IRL000008702299,IRL,1.9459101490553132,2.4069451083182885,0.0,2.772588722239781,0.0,1.4247937615815642,1.5732091648477924,1.652965599715257,1.4971324542021334,1.303190302984587,1.4087998161504007,0.0,1.5200263419066968,2.4306850959146167,1.2890705869361634,17.0,bab,3.0,1.0,1
IRL000000600157,IRL,3.933784497209659,2.631888840136646,0.0,0.0,0.0,1.2689813962850498,1.69662599923914,1.7200786095266942,1.6407200993500939,1.4206553564710334,1.596106340057561,0.0,1.666422112838031,3.481240089335692,2.167494043136253,11.0,ab,2.0,1.0,1
IRL000011002944,IRL,2.272125885509337,2.3513752571634776,0.0,3.4242626545931514,0.0,1.303190302984587,1.6064882599167265,1.6507036519252976,1.5871467802585542,1.0206335762083372,1.5419651313748994,0.0,1.5667359596180768,2.831250635084831,1.6216704809609201,13.0,bab,3.0,1.0,1
IRL000003700959,IRL,3.3357695763397,2.9391619220655967,0.0,0.0,0.0,1.4196068415100236,1.5858874711534916,1.6595662559846898,1.5745651437258248,0.824584940453818,1.466899120737183,0.0,1.4871036328449225,3.1570004211501135,1.9387416595767009,8.0,ab,2.0,1.0,1
IRL000004101058,IRL,2.2925347571405443,2.6946271807700692,0.0,0.0,0.0,1.3260981609060194,1.4635869244245485,1.5585349109829467,1.426830326291512,0.959134838920824,1.1916577110383635,0.0,1.2897528545814338,2.513656063073986,1.2317648215760189,11.0,ab,2.0,1.0,1
IRL000004101049,IRL,3.3463891451671604,3.295836866004329,0.0,0.0,0.0,1.4376630202955416,1.6144954397020792,1.6825998023062956,1.6087104786906974,0.6706517679334236,1.4693454188213473,0.0,1.4818766360989102,3.3214324131932926,2.063693184711697,8.0,ab,2.0,1.0,1
IRL000001900493,IRL,2.8273136219290276,2.163323025660538,0.0,0.0,0.0,1.409907759500656,1.4550420344763515,1.5824829988664961,1.4357382265653922,0.7567800314634663,1.3421631528974718,0.0,1.372306733580753,2.5494451709255714,1.4380562956784801,8.0,ab,2.0,1.0,1
IRL000008102151,IRL,2.70805020110221,3.0204248861443626,0.0,0.0,0.0,1.3668978544289576,1.5686103974026746,1.635487930316998,1.5131382945855643,1.228445035063586,1.3105061862047918,0.0,1.4414556139997148,2.8763855159214247,1.5350734972170512,12.0,ab,2.0,1.0,1
IRL000004501172,IRL,3.2846635654062037,2.174751721484161,0.0,0.0,0.0,1.2177414206354384,1.5206396356245329,1.572299194223463,1.5131382945855643,0.5813534384286917,1.4550420344763515,0.0,1.465250329774271,2.8763855159214247,1.674757378554743,8.0,ab,2.0,1.0,1
IRL000010102718,IRL,2.5649493574615367,2.9231615807191558,0.0,0.0,0.0,1.2386655214002922,1.5026258232577485,1.5629249504703497,1.4863659168704204,0.7856910232488903,1.2711498482847257,0.0,1.3158324186831463,2.760009940032921,1.4327007339340463,10.0,ab,2.0,1.0,1
IRL000008302187,IRL,1.916922612182061,2.0014800002101243,0.0,2.0794415416798357,0.0,1.418552650097388,1.641324723283039,1.69662599923914,1.3877140040516296,1.570002974208493,1.287762861275772,0.0,1.6207712025340484,2.0014800002101243,1.506543489246837,18.0,abb,3.0,1.0,1
IRL000011903199,IRL,3.104586678466073,1.9600947840472698,0.0,3.417726683613366,0.0,1.4795904790190189,1.6883176871199874,1.742136743805324,1.6211129698590494,1.4433240994372818,1.5988601949667205,0.0,1.6739817078126253,2.994064216620239,1.6223541377006467,20.0,abb,3.0,1.0,1
IRL000002500622,IRL,3.261935314328648,2.3608540011180215,0.0,0.0,0.0,1.4065650087292019,1.5364493816921487,1.6254926510221832,1.5206396356245329,0.8365255408710492,1.449723356256849,0.0,1.4725581516230513,2.9096295745005794,1.7360705633674662,8.0,ab,2.0,1.0,1
IRL000017404742,IRL,3.4210000089583352,3.7400477406883357,0.0,0.0,0.0,1.1724865954782526,1.6656459510688806,1.6858275398199705,1.6625028785291533,0.5813534384286917,1.4863659168704204,0.0,1.4950290929041945,3.5931942039795284,2.301334311092393,8.0,ab,2.0,1.0,1
IRL000017404771,IRL,3.086486636822455,2.5572273113676265,0.0,0.0,0.0,1.283727105327437,1.521250839509867,1.5850427174238653,1.508613936101164,0.7412763113750154,1.4076855878897712,0.0,1.4288456896247927,2.856470206220483,1.6770965609079151,8.0,ab,2.0,1.0,1
IRL000012403323,IRL,2.4765384001174837,1.7749523509116738,0.0,0.0,0.0,1.3358849867248124,1.372306733580753,1.5131382945855643,1.3406113225148708,0.7715658670580718,1.2460370861215575,0.0,1.2936786173409935,2.186051276738094,1.1786549963416462,8.0,ab,2.0,1.0,1
IRL000006401668,IRL,3.005682604407159,0.0,2.6602595372658615,0.0,0.0,1.431829861556148,1.5156736395255743,1.6217943885447197,1.506639764180712,0.6288586214346804,1.3877140040516296,0.6288586214346804,1.5841937470830596,2.847812143477369,1.561647248667682,9.0,ab,2.0,1.0,1
IRL000013803716,IRL,1.589235205116581,1.7404661748405046,0.0,3.126760535960395,0.0,1.3437034446606386,1.530756264056766,1.6049901851363444,1.4921865113407131,1.0804178182729878,1.4550420344763515,0.0,1.5012679156337616,2.151762203259462,1.1059923958922029,18.0,bbab,4.0,1.0,1
IRL000012603380,IRL,2.5726122302071057,2.9069010598473755,0.0,0.0,0.0,1.3193101915340342,1.4978282341588203,1.5776880094065058,1.4848815765755172,0.7078482962561656,1.2732970453619232,0.0,1.308700647385536,2.7536607123542622,1.589235205116581,8.0,ab,2.0,1.0,1
IRL000017804875,IRL,2.928523523860541,2.151762203259462,0.0,0.0,0.0,1.3775747218375816,1.4733527692181707,1.5803201337999115,1.4515128711337983,0.824584940453818,1.368263661616458,0.0,1.4008644678998692,2.613739521630969,1.5012957538143972,8.0,ab,2.0,1.0,1
IRL000002600662,IRL,2.833213344056216,2.388762789235098,0.0,1.8082887711792655,0.0,1.2065113214075196,1.5604997616108316,1.6011852711382237,1.496434016604423,1.2484412575662103,1.409907759500656,0.0,1.5039736763715028,2.169053700369523,1.067840629970106,22.0,abab,4.0,1.0,1
IRL000001800484,IRL,2.2192034840549946,2.990719731730447,0.0,0.0,0.0,1.4065650087292019,1.475716492446776,1.5916858743493758,1.466899120737183,0.554997910349126,1.1691339637561873,0.0,1.2036159092171295,2.6775909936175015,1.5096175771518896,8.0,ab,2.0,1.0,1
IRL000001800476,IRL,2.4336133554004498,2.917770732084279,0.0,0.0,0.0,1.4110094829394235,1.4848815765755172,1.5980779663825635,1.4733527692181707,0.65039140701146,1.2336131630670324,0.0,1.2689813962850498,2.7047112998366956,1.5422291627406504,8.0,ab,2.0,1.0,1
IRL000002300583,IRL,3.7013019741124933,2.884800712846709,0.0,0.0,0.0,1.4298455472897516,1.6358004032454143,1.6951285360919024,1.6193970161845332,1.026672031199051,1.5478394861228448,0.0,1.572299194223463,3.374168709274236,2.160445325832923,8.0,ab,2.0,1.0,1
IRL000011503099,IRL,2.2512917986064953,2.322387720290225,0.0,3.686376323895818,0.0,1.5397794579522743,1.6361122784421052,1.7245788345581137,1.6200855382793804,1.0206335762083372,1.5850427174238653,0.0,1.604613560172503,2.98904328557098,1.7458497679642455,13.0,bab,3.0,1.0,1
IRL000011503096,IRL,1.9315214116032138,2.0541237336955462,0.0,3.629660094453965,0.0,1.3310488570932806,1.616613900376128,1.662767183264602,1.5933067368191371,1.0899350924623954,1.5634059425218005,0.0,1.5908695798249761,2.8602943028497263,1.6633431772848801,13.0,bab,3.0,1.0,1
IRL000010202725,IRL,3.0587070727153796,2.884800712846709,0.0,0.0,0.0,1.3599277824118416,1.5392287838829561,1.6144954397020792,1.5353252820937662,0.4256782727316239,1.4008644678998692,0.0,1.4087998161504007,2.975529566236472,1.7470235753866634,8.0,ab,2.0,1.0,1
IRL000016004369,IRL,3.0007198150650303,2.580216829592325,0.0,0.0,0.0,1.2711498482847257,1.6643438701723756,1.6929639128429532,1.49852137512874,1.550962704790306,1.3864742986964116,0.0,1.6287840340405049,2.8124102164264526,1.6027489243504178,18.0,ab,2.0,1.0,1
IRL000018305004,IRL,3.8628327612373745,2.8903717578961645,0.0,0.0,0.0,1.530176786686604,1.6469588638986317,1.727911680609692,1.6425272537753712,0.65039140701146,1.5816211407906873,0.0,1.5879811609277699,3.490428515390098,2.212386825075897,8.0,ab,2.0,1.0,1
IRL000014103800,IRL,3.0252910757955354,2.0412203288596382,0.0,0.0,0.0,1.283727105327437,1.4749319134184373,1.554031143785049,1.460215300221198,0.7078482962561656,1.3925972252236156,0.0,1.4131945252404847,2.649714624089247,1.5068513236589993,8.0,ab,2.0,1.0,1
IRL000012903467,IRL,3.4242626545931514,2.0412203288596382,0.0,2.0149030205422647,0.0,1.332673388161047,1.7090950180268916,1.736509382943035,1.5648409517031228,1.5888114584197814,1.5295954163273624,0.0,1.695343347017644,2.259677591982769,1.0512496765611896,49.0,aabab,5.0,1.0,1
IRL000012903463,IRL,1.667706820558076,1.8870696490323797,0.0,2.9601050959108397,0.0,1.466899120737183,1.499899813778565,1.6268171299712,1.475716492446776,0.8995981924982446,1.4258147197671796,0.0,1.4567822480559447,2.341805806147327,1.230539831688186,13.0,bab,3.0,1.0,1
IRL000010802885,IRL,2.0794415416798357,1.5686159179138452,0.0,3.681351187693145,0.0,1.3193101915340342,1.644610449746497,1.6825998023062956,1.5937095347013086,1.3244216010240857,1.5776880094065058,0.0,1.6329663695730217,2.59338729278207,1.2183139214542058,27.0,babb,4.0,1.0,1
IRL000016604525,IRL,3.126760535960395,1.62924053973028,0.0,1.9740810260220096,0.0,1.2578063641994797,1.579009137828587,1.6228112671268686,1.5039736763715028,1.308700647385536,1.4741440143630178,0.0,1.5600106287932884,2.1999985042189447,1.0704414118156993,24.0,abab,4.0,1.0,1
IRL000016604519,IRL,2.312535423847214,3.2771447329921766,0.0,0.0,0.0,1.2310438717249161,1.5290121414840954,1.580754905684114,1.5200263419066968,0.65039140701146,1.197713885246772,0.0,1.2386655214002922,2.9069010598473755,1.7070182407729644,8.0,ab,2.0,1.0,1
IRL000004801230,IRL,1.7404661748405046,1.8562979903656263,0.0,3.005682604407159,0.0,1.321027818840691,1.526659763780721,1.5968977628332395,1.4841349078700552,1.0991055004225683,1.4386182276098225,0.0,1.4914689314388279,2.376454941591461,1.1728690592746023,16.0,bab,3.0,1.0,1
IRL000013203551,IRL,3.414442608412176,2.9231615807191558,0.0,3.0301337002713233,0.0,1.3437034446606386,1.6643438701723756,1.7014466429277522,1.6515556137079914,1.008128042731458,1.5920925492406057,0.0,1.6101756790081954,2.8721512117826364,1.6486586255873816,17.0,abab,4.0,1.0,1
ISR000013804017,ISR,3.2068032436339315,2.0794415416798357,0.0,2.5726122302071057,0.0,1.4627496662271613,1.5900493294908262,1.6739817078126253,1.5643639363267043,1.0705291605995013,1.527250773565224,0.0,1.5585349109829467,2.4595888418037104,1.35036235178712,17.0,abab,4.0,1.0,1
ISR000001500452,ISR,3.258096538021482,2.1972245773362196,0.0,0.0,0.0,1.3627444919353813,1.5242759677397697,1.6057409005148378,1.5099182003836584,0.7856910232488903,1.448822238365871,0.0,1.4685335327952451,2.8622008809294686,1.6887110933286082,8.0,ab,2.0,1.0,1
ISR000016704883,ISR,2.4336133554004498,2.70805020110221,0.0,0.0,0.0,1.4131945252404847,1.5026258232577485,1.6083421577020767,1.4433240994372818,1.1442438708753242,1.2336131630670324,0.0,1.3709679905481975,2.580216829592325,1.3609765531356006,11.0,ab,2.0,1.0,1
ISR000002300699,ISR,1.840549633397487,2.322387720290225,0.0,3.756538102587751,0.0,1.3877140040516296,1.6304052921359862,1.6828325743288097,1.6190516765007033,0.9089053432757519,1.5837676684257285,0.0,1.597685483927196,2.9839970175042043,1.7213920270229164,13.0,bab,3.0,1.0,1
ISR000010903188,ISR,1.62924053973028,1.9878743481543455,0.0,3.591817741270805,0.0,1.372306733580753,1.5924982483910783,1.652965599715257,1.5776880094065058,0.9179203620158715,1.5473134957929757,0.0,1.5648409517031228,2.787066741215096,1.565405642363983,13.0,bab,3.0,1.0,1
ISR000012603681,ISR,2.424802725718295,2.272125885509337,0.0,0.0,0.0,1.7112397228186993,1.3997043395142172,1.7460301124660091,1.3852268599316875,0.5813534384286917,1.2310438717249161,0.0,1.2600871225083374,2.3513752571634776,1.259880436264232,8.0,ab,2.0,1.0,1
ISR000012603698,ISR,2.066862759472976,2.6946271807700692,0.0,0.0,0.0,1.4110094829394235,1.5550420895317074,1.6379710956163664,1.4054380116685825,1.3997043395142172,1.120655136649004,0.0,1.466899120737183,2.066862759472976,1.1854693326934647,18.0,aab,3.0,1.0,1
ISR000017004957,ISR,1.916922612182061,2.7536607123542622,0.0,3.086486636822455,0.0,1.3358849867248124,1.570002974208493,1.6297587123256294,1.5575440929754398,0.824584940453818,1.4635869244245485,0.0,1.4841349078700552,2.6946271807700692,1.4781019104607327,13.0,bab,3.0,1.0,1
ISR000004301256,ISR,2.468099531471619,2.468099531471619,0.0,0.0,0.0,1.3227315537798947,1.4701537959551225,1.5614739109008298,1.4153554439561449,1.0755215413706298,1.2436067584694406,0.0,1.354175178592195,2.468099531471619,1.252762968495368,11.0,ab,2.0,1.0,1
ISR000012703707,ISR,1.9878743481543455,2.5952547069568657,0.0,3.1612467120315646,0.0,1.2484412575662103,1.5709251426920794,1.6152046044379273,1.557046559833279,0.8590753271500405,1.481117713442181,0.0,1.5019481349263526,2.692372388608714,1.4816045409242156,13.0,bab,3.0,1.0,1
ISR000012703733,ISR,2.5649493574615367,2.151762203259462,0.0,2.2082744135228043,0.0,1.3814372433339732,1.6425272537753712,1.690547475277897,1.4717601349138203,1.527839831855076,1.3985373688298022,0.0,1.6180113091810355,2.0700223197633445,1.1609933115792666,29.0,abab,4.0,1.0,1
ISR000012703722,ISR,3.077312260546414,0.0,3.1354942159291497,0.0,0.0,1.393799551654258,1.5776880094065058,1.6478307938912542,1.5638856021949263,0.8697416861919439,1.4054380116685825,1.225816027107386,1.6543633226685388,3.106826321059578,1.6398789380235193,11.0,ab,2.0,1.0,1
ISR000015004390,ISR,2.8678989020441064,2.5494451709255714,0.0,0.0,0.0,1.1516230654638673,1.4885702656309057,1.5375663894178664,1.4772757932055116,0.65039140701146,1.3527114402391565,0.0,1.37363667328173,2.7212954278522306,1.5555095704085447,8.0,ab,2.0,1.0,1
ISR000004701400,ISR,1.4586150226995167,1.9459101490553132,0.0,1.916922612182061,0.0,1.4008644678998692,1.652684589959107,1.7014466429277522,1.3294115989290574,1.6034785735048491,1.197713885246772,0.0,1.6348611827002377,1.7972996495484217,1.1520001620759774,31.0,bab,3.0,1.0,1
ISR000003501032,ISR,2.4932054526026954,1.8562979903656263,0.0,2.760009940032921,0.0,1.1790523938630966,1.523675018056175,1.5686103974026746,1.49852137512874,0.951362544505703,1.4567822480559447,0.0,1.4878384085642156,1.699539747052958,1.1218691507365917,17.0,baaaaab,7.0,1.0,1
ISR000001300397,ISR,3.3603753871419,2.9496883350525844,0.0,0.0,0.0,1.1916577110383635,1.5984695354136471,1.6300823212299103,1.5785698946869828,1.0144542615656185,1.4725581516230513,0.0,1.5073002128032533,3.175968323856924,1.992998185154215,8.0,ab,2.0,1.0,1
ISR000003401015,ISR,2.388762789235098,1.824549292051046,0.0,0.0,0.0,1.2121951086795644,1.3482566383484507,1.4567822480559447,1.3294115989290574,0.5813534384286917,1.2204648958509416,0.0,1.2508197824753498,2.145931282948669,1.1110348086666668,8.0,ab,2.0,1.0,1
ISR000003401024,ISR,1.9740810260220096,1.9878743481543455,0.0,2.1041341542702074,0.0,1.4423921394552133,1.5284269505599697,1.6323298497457237,1.393799551654258,1.3482566383484507,1.299436119654042,0.0,1.4871036328449225,2.0237526358633002,1.0628942060296669,19.0,bab,3.0,1.0,1
ISR000010403013,ISR,1.791759469228055,1.916922612182061,0.0,2.7013612129514133,0.0,1.393799551654258,1.460215300221198,1.579009137828587,1.4460929929360595,0.6706517679334236,1.3839715985268966,0.0,1.4031644906713696,2.2228201244890817,1.1062751613882336,13.0,bab,3.0,1.0,1
ISR000010403005,ISR,2.468099531471619,2.624668592163159,0.0,2.3978952727983707,0.0,1.505976902679375,1.530756264056766,1.6573961134311426,1.5137754806503403,0.8480123479654414,1.4065650087292019,0.0,1.4357382265653922,2.501435951739211,1.33500106673234,13.0,bab,3.0,1.0,1
ISR000000900286,ISR,1.7404661748405046,2.653241964607215,0.0,2.760009940032921,0.0,1.3390477938400187,1.5709251426920794,1.6310493292985468,1.5079582647588008,1.2600871225083374,1.3913875901165476,0.0,1.496434016604423,2.4765384001174837,1.4816045409242156,13.0,bab,3.0,1.0,1
ISR000007202055,ISR,2.4595888418037104,2.8390784635086144,0.0,0.0,0.0,1.5370087668484511,1.481117713442181,1.6507036519252976,1.4644204688339222,0.7567800314634663,1.2411497501599307,0.0,1.287762861275772,2.667228206581955,1.5287700093666456,8.0,ab,2.0,1.0,1
ISR000015504570,ISR,1.7047480922384253,1.9021075263969205,0.0,2.667228206581955,0.0,1.3050429528286707,1.4685335327952451,1.5555453730992024,1.4357382265653922,0.9351370230918297,1.3709679905481975,0.0,1.4153554439561449,2.1822989271571376,1.1314021114911006,13.0,bab,3.0,1.0,1
ISR000015404518,ISR,3.2068032436339315,2.424802725718295,0.0,0.0,0.0,1.3889460637587359,1.5284269505599697,1.6155580531374634,1.5163019408528369,0.7412763113750154,1.436703034708873,0.0,1.4550420344763515,2.8903717578961645,1.7047480922384253,8.0,ab,2.0,1.0,1
ISR000009002622,ISR,3.2386784521643803,2.33214389523559,0.0,0.0,0.0,1.358504720646626,1.523675018056175,1.6042360856314755,1.5150431386095398,0.6288586214346804,1.4442515348494611,0.0,1.4567822480559447,2.884800712846709,1.6863989535702288,8.0,ab,2.0,1.0,1
ISR000001700507,ISR,1.6863989535702288,2.151762203259462,0.0,2.451005098112319,0.0,1.2689813962850498,1.4451744860650468,1.5313338598320763,1.4258147197671796,0.7412763113750154,1.327761429538331,0.0,1.358504720646626,2.1439800627783447,1.062054692827929,13.0,bab,3.0,1.0,1
ISR000001700515,ISR,3.091042453358316,2.2192034840549946,0.0,0.0,0.0,1.23615351646328,1.7114332142483966,1.7304918414337043,1.483385210132459,1.641324723283039,1.4087998161504007,0.0,1.6946980197155173,2.747270914255491,1.9685099809725544,15.0,ab,2.0,1.0,1
ISR000011603361,ISR,2.4765384001174837,2.151762203259462,0.0,0.0,0.0,1.506639764180712,1.3961826006817624,1.6049901851363444,1.3788704886376961,0.6288586214346804,1.2460370861215575,0.0,1.2775291770472348,2.327277705584417,1.249185147147484,8.0,ab,2.0,1.0,1
ISR000006201824,ISR,2.6100697927420065,1.7227665977411035,0.0,2.928523523860541,0.0,1.4376630202955416,1.5550420895317074,1.6457889206683507,1.5218599667189137,1.0804178182729878,1.4914689314388279,0.0,1.530176786686604,2.27469988950451,1.1482375259716577,19.0,abab,4.0,1.0,1
ISR000010002895,ISR,3.2108436531709366,2.4765384001174837,0.0,0.0,0.0,1.4764977772162966,1.527839831855076,1.6443144859484349,1.5206396356245329,0.5813534384286917,1.4376630202955416,0.0,1.448822238365871,2.9096295745005794,1.7024727784012896,8.0,ab,2.0,1.0,1
ISR000003000893,ISR,2.1041341542702074,1.8082887711792655,0.0,2.5952547069568657,0.0,1.5194109450784927,1.4818766360989102,1.6422274559928702,1.4460929929360595,0.9812192346682724,1.3925972252236156,0.0,1.4386182276098225,2.2228201244890817,1.17272026089326,13.0,bab,3.0,1.0,1
ISR000008602496,ISR,2.7343675094195836,2.1400661634962708,0.0,0.0,0.0,1.4900253090698503,1.4328144149056525,1.6087104786906974,1.418552650097388,0.6288586214346804,1.3175784627240252,0.0,1.3406113225148708,2.4807312783775197,1.3641765558662717,8.0,ab,2.0,1.0,1
ISR000008102336,ISR,2.9496883350525844,2.151762203259462,0.0,0.0,0.0,1.2956149828512062,1.503300998004841,1.5754632128599408,1.4550420344763515,1.094562214229174,1.37363667328173,0.0,1.4433240994372818,2.6282852326333477,1.363304842871936,11.0,ab,2.0,1.0,1
ISR000008902569,ISR,1.3609765531356006,2.0918640616783932,0.0,2.312535423847214,0.0,1.3294115989290574,1.511857134690038,1.5892250875539449,1.3864742986964116,1.314071840959525,1.2711498482847257,0.0,1.4593628763133146,1.9969653199008464,1.0473189942805592,18.0,bab,3.0,1.0,1
ISR000007702202,ISR,2.2407096892759584,1.791759469228055,0.0,2.9014215940827497,0.0,1.4395687003478859,1.5156736395255743,1.6244922433450646,1.4936133099283804,0.8995981924982446,1.4541658878184942,0.0,1.481117713442181,1.6810939012607482,1.0966495794806146,17.0,baaaaab,7.0,1.0,1
ISR000009802810,ISR,2.33214389523559,1.8082887711792655,0.0,3.202746442938317,0.0,1.4347685509820036,1.6101756790081954,1.6790661346024502,1.5397794579522743,1.3406113225148708,1.509267242728173,0.0,1.590459951360167,2.3513752571634776,1.237055839158084,22.0,baab,4.0,1.0,1
ISR000011703395,ISR,2.2823823856765264,2.128231705849268,0.0,2.9069010598473755,0.0,1.4065650087292019,1.530756264056766,1.6221340453157358,1.5131382945855643,0.8590753271500405,1.4585065814445473,0.0,1.4818766360989102,2.498699972194309,1.33500106673234,13.0,bab,3.0,1.0,1
ISR000002800818,ISR,2.6602595372658615,1.9315214116032138,0.0,0.0,0.0,1.1552294313292908,1.5224670302876946,1.5643639363267043,1.3877140040516296,1.3406113225148708,1.297534056720424,0.0,1.4826324605598582,1.4350845252893227,1.118030374390596,17.0,aaaaab,6.0,1.0,1
ISR000002200670,ISR,1.8870696490323797,2.1972245773362196,0.0,3.349904087274605,0.0,1.3497523107612661,1.576801555770527,1.6373538442924087,1.5560472075314404,0.9882016178124112,1.5105668246594022,0.0,1.5370087668484511,2.6878474937846906,1.5040773967762742,13.0,bab,3.0,1.0,1
ISR000000200048,ISR,1.7749523509116738,2.4159137783010487,0.0,0.0,4.8496837630384935,1.6042360856314755,1.7981143112340852,1.845271173112496,1.7853129097268914,1.2578063641994797,1.7728037863909407,0.959134838920824,1.7867156538126496,3.876741191352567,2.4171035461393724,15.0,bab,3.0,1.0,1
ISR000007502151,ISR,1.62924053973028,2.128231705849268,0.0,2.312535423847214,0.0,1.4532856685113982,1.4978282341588203,1.620428726255306,1.4043045286769003,1.2386655214002922,1.2956149828512062,0.0,1.4376630202955416,2.0626344234058274,1.0818051703517284,16.0,bab,3.0,1.0,1
ISR000011803438,ISR,2.2300144001592104,2.451005098112319,0.0,0.0,0.0,1.4685335327952451,1.5798842520531877,1.6697423183535818,1.3839715985268966,1.4685335327952451,1.1724865954782526,0.0,1.5260667904851302,2.34660197841082,1.1314021114911006,22.0,ab,2.0,1.0,1
ISR000011803424,ISR,3.104586678466073,2.7212954278522306,0.0,0.0,0.0,1.4957329025190125,1.5545373490427516,1.6651263968699839,1.5254718415540143,1.0439975663344805,1.412105050494295,0.0,1.4627496662271613,2.9311937524164198,1.6253112615903906,10.0,ab,2.0,1.0,1
ISR000001900586,ISR,3.720862499966987,1.667706820558076,0.0,1.9021075263969205,0.0,1.4764977772162966,1.7310026115691333,1.7726756332619478,1.5968977628332395,1.6068606898300961,1.579009137828587,0.0,1.723510907397953,2.403334996094189,1.2237754316221157,43.0,aabab,5.0,1.0,1
ISR000016304758,ISR,2.797281334830153,2.5494451709255714,0.0,0.0,0.0,1.3889460637587359,1.4795904790190189,1.5875644833216505,1.4677181096275485,0.65039140701146,1.3342853724817063,0.0,1.3570716859393432,2.681021528714291,1.5233352133806888,8.0,ab,2.0,1.0,1
ISR000012303590,ISR,3.109060958860994,1.8082887711792655,0.0,0.0,3.4404180948154366,1.3655228012416016,1.6294344630711823,1.678110243757193,1.620428726255306,0.8365255408710492,1.6019531956430784,1.3482566383484507,1.6119892367422588,2.990719731730447,1.601405740736836,15.0,abb,3.0,1.0,1
ISR000012303574,ISR,2.89591193827178,2.163323025660538,0.0,0.0,0.0,1.5370087668484511,1.461063885366234,1.6434233345098366,1.4470070948020248,0.6706517679334236,1.3599277824118416,0.0,1.3814372433339732,2.5952547069568657,1.4586150226995167,8.0,ab,2.0,1.0,1
ISR000014404194,ISR,3.708682081410116,2.740840023925201,0.0,0.0,0.0,1.3852268599316875,1.6238219103079667,1.677630111511502,1.6119892367422588,0.9089053432757519,1.5494080560093084,0.0,1.5662641524056873,3.3375473545856993,2.105657383810729,8.0,ab,2.0,1.0,1
ISR000012503671,ISR,3.427514689979529,2.3513752571634776,0.0,0.0,0.0,1.4065650087292019,1.6148504009614997,1.675694808165937,1.5467859240506174,1.3406113225148708,1.4878384085642156,0.0,1.5772453563789952,3.027715319407042,1.6560278556058243,13.0,ab,2.0,1.0,1
ISR000014704300,ISR,2.70805020110221,2.322387720290225,0.0,0.0,0.0,1.2917246727283112,1.4479168304985754,1.5392287838829561,1.431829861556148,0.6897673619073008,1.3105061862047918,0.0,1.3390477938400187,2.533696813957432,1.4140311160914902,8.0,ab,2.0,1.0,1
