"","ID","cnt","time_a","time_b1","time_b2","time_start","time_solving","time_total","time_answer","time_irrelevant","time_explore_relevant","time_ticket_explore","time_explore_total","time_avg_explore","time_avg_btw_events","events_num","sequence","length","credit","OECD","ratio","mean","weight","gender"
"5046","NLD000013703395","NLD",2.104134154,1.916922612,2.208274414,1.346750035,1.48338521,1.576356602,1.40990776,1.165733227,1.332673388,0,1.433793962,2.083599552,0.964022135,18,"abb",3,1,1,0.78,428.2857143,9249.173727,2
"5047","NLD000008602126","NLD",2.415913778,1.960094784,0,1.303190303,1.446092993,1.541421247,1.348256638,1.175792346,1.228445035,0,1.380157963,2.213753879,1.407933536,8,"ab",2,1,1,0.48,263.952381,5700.263506,2
"5048","NLD000011202770","NLD",2.708050201,3.135494216,0,1.339047794,1.535888224,1.607232291,1.528426951,0.605904389,1.310506186,1.214985069,1.629109571,2.944438979,1.637917384,9,"ab",2,1,1,0.47,246.75,5587.376804,1
"5049","NLD000011202779","NLD",3.039749159,2.197224577,0,1.303190303,1.487838409,1.567206481,1.473352769,0.724990138,1.396182601,0,1.417492725,2.7047113,1.552867561,8,"ab",2,1,1,0.43,235.2380952,5080.155461,2
"5050","NLD000002600646","NLD",1.757857918,2.079441542,3.238678452,1.378870489,1.541965131,1.62111297,1.530176787,0.756780031,1.484134908,0,1.499211896,2.310057108,1.142097401,18,"babb",4,1,1,0.57,324.1428571,6806.885666,2
"5051","NLD000015103754","NLD",2.839078464,2.4765384,0,1.162283114,1.473352769,1.527839832,1.466076537,0.495826022,1.345232354,0,1.358504721,2.674148649,1.501295754,8,"ab",2,1,1,0.44,242.2857143,5232.35445,1
"5052","NLD000001000259","NLD",2.884800713,1.960094784,2.701361213,1.297534057,1.599249949,1.644314486,1.533625651,1.310506186,1.495029093,0,1.573662349,2.324835702,1.084409339,26,"abab",4,1,1,0.62,353.952381,7432.875151,2
"5053","NLD000010302544","NLD",1.85629799,1.931521412,3.380994674,1.306879651,1.559028211,1.616262698,1.548886758,0.741276311,1.515043139,1.194705523,1.527250774,2.655586631,1.239226383,17,"bab",3,1,1,0.35,192.4761905,4156.677808,1
"5054","NLD000010302539","NLD",3.152736022,2.116255515,0,1.295614983,1.503973676,1.57591049,1.487103633,0.799206396,1.4237674,0,1.447007095,2.7631695,1.611934793,8,"ab",2,1,1,0.54,304.7619048,6399.892502,1
"5055","NLD000007301797","NLD",1.526056303,1.609437912,2.980618636,1.297534057,1.486365917,1.564840952,1.4602153,0.899598192,1.422735581,0,1.454165888,2.278975227,1.186904896,13,"bab",3,1,1,0.62,352.3809524,7399.875705,2
"5056","NLD000007301783","NLD",2.653241965,2.240709689,2.63905733,1.319310192,1.560010629,1.619397016,1.520026342,1.136632126,1.459362876,0,1.513138295,2.266957915,1.129787906,20,"baab",4,1,1,0.56,307.6190476,6643.280218,2
"5057","NLD000007301790","NLD",1.916922612,1.960094784,2.884800713,1.132734821,1.507300213,1.549408056,1.480355669,0.9433672,1.426830326,0,1.461908664,2.360854001,1.15478256,15,"bab",3,1,1,0.61,334.7142857,7228.42363,1
"5058","NLD000010202513","NLD",2.923161581,1.974081026,0,1.411009483,1.449723356,1.580320134,1.43766302,0.605904389,1.366897854,0,1.383971599,2.557227311,1.420091741,8,"ab",2,1,1,0.44,242.4761905,5236.467936,1
"5059","NLD000001800457","NLD",2.302585093,2.079441542,1.722766598,1.343703445,1.435738227,1.548363904,1.404304529,0.869741686,1.303190303,0,1.35271144,1.816452082,0.870554723,17,"abab",4,1,1,0.66,376.0952381,7897.867341,2
"5060","NLD000001800454","NLD",3.152736022,2.302585093,3.292126287,1.407685588,1.634232018,1.689436569,1.622473004,0.926659313,1.588811458,1.085221289,1.603098529,2.729485482,1.47780947,18,"abab",4,1,1,0.71,401.2857143,8426.858455,1
"5061","NLD000001800466","NLD",1.62924054,1.871802177,0,1.35271144,1.243606758,1.469345419,1.212195109,0.581353438,0.966695036,0,1.043997566,1.757857918,0.854415328,8,"ab",2,1,1,0.83,460.047619,9935.097551,2
"5062","NLD000009802431","NLD",2.923161581,2.424802726,0,1.094562214,1.480355669,1.523072043,1.473352769,0.495826022,1.366897854,0,1.378870489,2.7047113,1.526056303,8,"ab",2,1,1,0.56,319.6666667,6712.887245,1
"5063","NLD000009802432","NLD",2.00148,2.312535424,2.890371758,1.238665521,1.518173788,1.57411434,1.506639764,0.707848296,1.433793962,0,1.450620222,2.470920408,1.291560938,13,"bab",3,1,1,0.52,292.3333333,6138.896886,2
"5064","NLD000016003960","NLD",2.93385687,2.332143895,0,1.075521541,1.529012141,1.560499762,1.466899121,1.194705523,1.369620336,0,1.464420469,2.677590994,1.454377728,11,"ab",2,1,1,0.21,116.4761905,2445.958916,2
"5065","NLD000010902710","NLD",2.208274414,2.079441542,0,1.533625651,1.343703445,1.60686069,1.329411599,0.495826022,1.165733227,0,1.194705523,2.145931283,1.098612289,8,"ab",2,1,1,0.62,351.4285714,7379.876041,2
"5066","NLD000010902722","NLD",3.010620886,1.974081026,1.757857918,1.277529177,1.598860195,1.641022693,1.491468931,1.403164491,1.440514482,0,1.572754782,2.148850993,1.058304565,27,"abab",4,1,1,0.47,267.8095238,5623.905536,2
"5067","NLD000004501138","NLD",2.533696814,2.459588842,2.901421594,1.511213131,1.554537349,1.671001033,1.547839486,0.605904389,1.480355669,0,1.490025309,2.650891787,1.42032411,13,"bab",3,1,1,0.59,325,7082.159005,2
"5068","NLD000004501137","NLD",1.686398954,1.526056303,2.151762203,1.236153516,1.366897854,1.474931913,1.337472404,0.741276311,1.271149848,0,1.310506186,1.824549292,0.856050652,13,"bab",3,1,1,0.41,233.1904762,4896.917747,2
"5069","NLD000005101263","NLD",2.151762203,2.041220329,1.931521412,1.357071686,1.432814415,1.551477867,1.39970434,0.880036196,1.301321446,0,1.35271144,2.04553999,1.026868384,13,"bab",3,1,1,0.44,240.2380952,5188.134473,1
"5070","NLD000005101267","NLD",1.931521412,1.568615918,3.496507561,1.277529177,1.607603067,1.647830794,1.559028211,1.257806364,1.539228784,0,1.592902976,2.435803937,1.227778106,22,"babb",4,1,1,0.33,185.7142857,3899.934493,1
"5071","NLD000005101272","NLD",2.197224577,2.151762203,2.302585093,1.459362876,1.479590479,1.614139718,1.445174486,0.966695036,1.358504721,0,1.40990776,2.219203484,1.165551771,13,"bab",3,1,1,0.39,219.2857143,4604.922652,1
"5072","NLD000005101266","NLD",2.827313622,2.370243741,2.128231706,1.373636673,1.530176787,1.612349588,1.5099182,0.899598192,1.432814415,0,1.462749666,2.224623552,1.142722987,17,"abab",4,1,1,0.42,238.8571429,5015.915748,2
"5073","NLD000005101278","NLD",1.722766598,1.504077397,2.646174797,1.266791301,1.434768551,1.524275968,1.411009483,0.785691023,1.368263662,0,1.397363481,2.087740345,1.032362903,13,"bab",3,1,1,0.61,336.5238095,7267.501749,1
"5074","NLD000017404324","NLD",1.774952351,1.791759469,2.681021529,1.39970434,1.458506581,1.580320134,1.434768551,0.82458494,1.378870489,0,1.40990776,2.178532444,1.10117311,13,"bab",3,1,1,0.75,426.4285714,8954.849587,2
"5075","NLD000003800937","NLD",2.525728644,2.282382386,0,1.481876636,1.417492725,1.598860195,1.400864468,0.650391407,1.260087123,0,1.291724673,2.411439498,1.315066852,8,"ab",2,1,1,0.17,95.38095238,2059.828216,2
"5076","NLD000000200048","NLD",1.609437912,1.504077397,2.965273066,1.03257532,1.645788921,1.66010422,1.456782248,1.544124032,1.4237674,0,1.635174858,1.821318271,1.046817616,35,"bbbab",5,1,1,0.48,263.5238095,5691.008162,2
"5077","NLD000015003706","NLD",2.341805806,2.00148,0,1.144243871,1.441455614,1.501267916,1.340611323,1.175792346,1.206511321,0,1.369620336,2.186051277,1.003778186,14,"ab",2,1,1,0.37,212.1904762,4455.925155,2
"5078","NLD000015003726","NLD",2.028148247,1.887069649,3.328626689,1.080417818,1.583767668,1.607603067,1.545726001,1.162283114,1.513138295,0,1.558040208,2.641435452,1.420695788,15,"bab",3,1,1,0.45,253.1428571,5315.910709,2
"5079","NLD000009202277","NLD",1.568615918,2.151762203,3.122364924,1.462749666,1.525471842,1.637971096,1.510566825,0.799206396,1.453285669,0,1.473352769,2.487680576,1.316614441,13,"bab",3,1,1,0.47,261.2380952,5641.646327,1
"5080","NLD000009202296","NLD",1.526056303,1.85629799,3.0301337,1.334285372,1.498521375,1.582052614,1.479590479,0.82458494,1.432814415,0,1.456782248,2.357704392,1.22603532,13,"bab",3,1,1,0.6,328.8095238,7100.905558,2
"5081","NLD000006101500","NLD",2.912350665,1.987874348,0,1.179052394,1.461908664,1.52246703,1.436703035,0.848012348,1.364138386,0,1.39970434,2.553343811,1.294727168,10,"ab",2,1,1,0.58,329.6666667,6922.883717,1
"5082","NLD000006101488","NLD",3.238678452,2.219203484,3.39785848,1.080417818,1.662767183,1.677870361,1.636423558,1.200683717,1.608710479,1.289752855,1.639504056,2.797281335,1.40567064,23,"abab",4,1,1,0.52,293.1428571,6155.8966,2
"5083","NLD000008502090","NLD",2.778819272,3.499533282,2.151762203,1.364138386,1.63232985,1.680016249,1.613783232,1.054939769,1.426830326,0,1.475716492,2.687847494,1.514480612,17,"abab",4,1,1,0.4,229.2,4813.53958,1
"5084","NLD000012303045","NLD",2.397895273,2.151762203,0,1.348256638,1.382708424,1.523072043,1.366897854,0.581353438,1.223156203,0,1.253173156,2.282382386,1.208960346,8,"ab",2,1,1,0.27,147.0952381,3176.63972,1
